839460	2a600c9663c02e63a76f713d9103be658689166d	wave=1	player=5	sileo=5	webgl=3	progress=22
808024	4420a786ac4f5aa400f9f83c3d9c50aed0c585db	wave=	player=5	sileo=	webgl=3	progress=22
811552	5840f284cad2415077a3450dc5ba4012a8fc7b1a	wave=	player=5	sileo=	webgl=3	progress=22
790823	5b205422f4c86345c5d8085cfbe9494bea669fe4	wave=	player=5	sileo=	webgl=3	progress=19
703753	69c0ac5846ae454e110a1eb3f4336fd025dbcaff	wave=	player=5	sileo=	webgl=	progress=
817034	8c406f4d6f3d668200ad1a23480f16dcac982cf1	wave=1	player=5	sileo=	webgl=3	progress=22
812077	95608b6ddc6e72a2a684ff24b651af1b31041dab	wave=	player=5	sileo=	webgl=3	progress=22
819917	b7c0e8a07a22cb4b93afd323b342f698544fcc2d	wave=1	player=5	sileo=	webgl=3	progress=22
797980	c12051f69b2d31435edeff7b70b640d4aeac8990	wave=	player=5	sileo=	webgl=3	progress=22
792483	39c11f42266d11360a91209cd7d306d63654a09f	wave=4	player=5	sileo=5	webgl=2	progress=22
842687	39612391913dff35844e601c530ac29e2a77cdff	wave=1	player=5	sileo=9	webgl=3	progress=22
796346	4261ae3b60274181a4698ca8ae30822335d76df7	wave=	player=5	sileo=	webgl=3	progress=22
740981	63c16e3069c35cd7f51dfb9ae4dd22468f2050e8	wave=	player=5	sileo=	webgl=	progress=
840074	6a01a8cf63b18fcf6b8a59b592ea2bcd0edaee97	wave=1	player=5	sileo=	webgl=3	progress=22
810283	7001731f52199c78250a7b2006a723c57ec75eff	wave=	player=5	sileo=	webgl=3	progress=22
842687	99a168574d2dd2a9fe8330e06d769beb82a1f0d5	wave=1	player=5	sileo=9	webgl=3	progress=22
812384	9dc1efb990bbce69d74fe70a89cbf11362e24203	wave=	player=5	sileo=	webgl=3	progress=22
844792	af61ebe8d15402dbd0cb13601fede5f3fe5bba1b	wave=1	player=5	sileo=9	webgl=3	progress=22
804033	b8811eef8c2f0b31435bab9237f970f7858daada	wave=	player=5	sileo=	webgl=3	progress=22
639461	d541d4af29d26cd88e1fad58acb0e498432226ad	wave=	player=5	sileo=	webgl=	progress=
660093	d80140ad5494e6e40aeca59fbd2c0fa5d06ae080	wave=	player=5	sileo=	webgl=	progress=
797253	f7a1af0fa3cd7df00dca629b62680b9e14ea7c47	wave=	player=5	sileo=	webgl=3	progress=22
840144	fa81bc580638e1aa87847d482cd66e2c3235feb6	wave=1	player=5	sileo=	webgl=3	progress=22
795275	09427f556448e45d000ef3c7494e81eddac86fd0	wave=	player=5	sileo=	webgl=3	progress=22
843071	1882d9085256593492a60c9ec8b423bc4be8729c	wave=1	player=5	sileo=9	webgl=3	progress=22
855117	30822009c1813b6ff53d0f260c4f09f2ea85e2c6	wave=1	player=5	sileo=	webgl=3	progress=22
839336	35a291191c54723592ee01d10333c8e6f3fda341	wave=1	player=5	sileo=4	webgl=3	progress=22
801203	60c2b2a3a5fb36b9318f6f57af86e91efadf6d29	wave=	player=5	sileo=	webgl=3	progress=22
808244	66e22e285eb66204b3041ec9f64f6205ef298966	wave=	player=5	sileo=	webgl=3	progress=22
793550	6c020ca9ebc70b66d60ff50affa796d1851cf224	wave=	player=5	sileo=	webgl=3	progress=22
816719	6a0263a3699d15dfbb08b64eb943de2226756241	wave=	player=5	sileo=	webgl=3	progress=22
793639	724272c687d9489bbb9948236472e8557194ff5f	wave=4	player=5	sileo=5	webgl=2	progress=
839982	7b423b8345f27843019e8febf7530cd0056197e1	wave=1	player=5	sileo=	webgl=3	progress=22
829860	7b627cb152730c53ab5d33dd753b95e901ebe393	wave=1	player=5	sileo=	webgl=3	progress=22
790018	8d02e1c567526da9b5074aacf084d100810e810e	wave=	player=5	sileo=	webgl=3	progress=
797750	9022b04227458a114491b0760a3c32ebeabd04b8	wave=	player=5	sileo=	webgl=3	progress=22
807989	94c2d8ff685318f463fd2f2bc70c4fae076ff6bf	wave=	player=5	sileo=	webgl=3	progress=22
218417	96824cced9996a45eadbb1ffaecf1dba2b16a871	wave=	player=	sileo=	webgl=	progress=
788504	e2a2fa7b26b87be94a7f17016a0a7be6ec19138e	wave=	player=5	sileo=	webgl=3	progress=19
842687	e402df7ec6c7eae5efd95f8912457cdfa3041445	wave=1	player=5	sileo=9	webgl=3	progress=22
832631	ef42c23e6bb83bd240ff95000cd2d76000b18b59	wave=1	player=5	sileo=	webgl=3	progress=22
793715	2f63a70dc97289f7fb70e004ff26a700658f6ea7	wave=4	player=5	sileo=5	webgl=2	progress=
832610	4183fd9146eec44bbae766cb6b1bc7fcfe2b9e60	wave=1	player=5	sileo=	webgl=3	progress=22
843071	4da312fc5f4c94d300014adef251b8e955a9c40f	wave=1	player=5	sileo=9	webgl=3	progress=22
793570	7bc338f884c9c5caa3023f52fbbb7a1537876a77	wave=1	player=5	sileo=4	webgl=3	progress=
846854	97431aa6c3dbc224b1da868ea9fbd5a0a4b592c1	wave=1	player=5	sileo=	webgl=3	progress=22
850706	c823315c9ba91894c1dfd844408009409dc2e658	wave=1	player=5	sileo=	webgl=3	progress=22
704160	cb03a50e1c24e266b81c92971688fdc7aba5c068	wave=	player=5	sileo=	webgl=	progress=
822157	cc4314cdd7ba830b8fda87abc3ba665d6bd35cf8	wave=1	player=5	sileo=	webgl=3	progress=22
843071	d8239d82f91435b14c490d6d7fca9148f9c3d81e	wave=1	player=5	sileo=9	webgl=3	progress=22
791472	e083da5f850ce1407b8ae30b3224f7211d84a57a	wave=	player=5	sileo=	webgl=3	progress=19
797844	f8a32ca1412ae2d2bfad87fb78e6b5daee381da0	wave=	player=5	sileo=	webgl=3	progress=22
803487	fa63423cf79ab01e1b72e1bfb3b64176a33aec03	wave=	player=5	sileo=	webgl=3	progress=22
842283	0b64a39979d75a50b1b8fdc768322173ee0ecf10	wave=1	player=5	sileo=	webgl=3	progress=22
852564	27c4854fe50084e9d1ba05c764ccccaf2229abd1	wave=1	player=5	sileo=	webgl=3	progress=22
807647	504472358013db5ec57793eaddd35c1aa8e4c8bb	wave=	player=5	sileo=	webgl=3	progress=22
834719	60a4bb5a86ce58a4ec5b2853a190eb49be79f86e	wave=1	player=5	sileo=	webgl=3	progress=22
844614	6464783a0bc2891c02ec5d66f175e0010d272fa8	wave=1	player=5	sileo=9	webgl=3	progress=22
790173	732402b2dad5b9897369214c9f9ba1ad578b5637	wave=2	player=5	sileo=	webgl=3	progress=
797964	9524c0e76aecc9742cd12c5aa0f8f163dc55fa63	wave=	player=5	sileo=	webgl=3	progress=22
601458	98245433305ca84afd3ec2fd509834c88a8763a3	wave=	player=5	sileo=	webgl=	progress=
559054	e4046942aa0bb72fd72ba46eb68711b69e6707bd	wave=	player=4	sileo=	webgl=	progress=
797959	f98401ee3729c9ed826f4c3b2d4f9a9a865f6974	wave=	player=5	sileo=	webgl=3	progress=22
795982	0f2553d117e2fa3ac040577f20f1257f53fa9005	wave=	player=5	sileo=	webgl=3	progress=22
657556	2e8598757b0d4cbc0f9ea6ad1275f84ff90ab59f	wave=	player=5	sileo=	webgl=	progress=
800270	3965e0c3476921d6aa03b18af8f8d77ea8aecf9a	wave=	player=5	sileo=	webgl=3	progress=22
821680	390506a0081edaa79099f3d9f4436e58a0895c15	wave=1	player=5	sileo=	webgl=3	progress=22
795198	44a547b102f960af10a230ce8f1442ec06238c9e	wave=	player=5	sileo=	webgl=3	progress=22
796990	7aa5a6d69269d20dfe16f92cea4ec6e3a7ec46d1	wave=	player=5	sileo=	webgl=3	progress=22
788715	afa594cb1b26828ffb3088649eddcb212290a7d9	wave=	player=5	sileo=	webgl=3	progress=19
798005	be258b7edb6799dc729bda5cd88dee56ac9ebcc9	wave=	player=5	sileo=	webgl=3	progress=22
603898	ca0577b9c363a97b2722574379aee4af57598809	wave=	player=5	sileo=	webgl=	progress=
796200	ef65c76c650bcf4715f89639510a8e6a2193b796	wave=	player=5	sileo=	webgl=3	progress=22
797111	f865dc35f90b673368759139533ad4beb4dd5749	wave=	player=5	sileo=	webgl=3	progress=22
852833	f8e572adef553679449e0119a56a51820de82f6b	wave=1	player=5	sileo=	webgl=3	progress=22
808057	00e60249fc6288ce347c4efddbce949c9837953e	wave=	player=5	sileo=	webgl=3	progress=22
852366	01e6e25d42311ea73763594bc6ebc7290beda756	wave=1	player=5	sileo=	webgl=3	progress=22
810125	0a66751c05470e875199c30ea1deb99d202778c8	wave=	player=5	sileo=	webgl=3	progress=22
559054	0d864b90a16822d396a7a8251c78fd715021eb0b	wave=	player=4	sileo=	webgl=	progress=
789884	2286a7bfc986266238091991e3e83b0336c8cc56	wave=	player=5	sileo=	webgl=2	progress=
789971	27262c5d8f06a08801f938c9a4230aacdb20812a	wave=4	player=5	sileo=	webgl=3	progress=
841118	2d4628fe31f221df8d66e9852cdc33c5ace52457	wave=1	player=5	sileo=	webgl=3	progress=22
797769	3da6bcf3c001d5fabf2b4f03729003b265e189a3	wave=	player=5	sileo=	webgl=3	progress=22
796200	480644e351f291290b336cc00c94af4d2a026138	wave=	player=5	sileo=	webgl=3	progress=22
809760	70460827e022feaf76efc78927c31d348d35d26a	wave=	player=5	sileo=	webgl=3	progress=22
796352	7946d57f5418ac887770aae470da43f239b23dea	wave=	player=5	sileo=	webgl=3	progress=22
803722	8f86195302fbe8205888526703a2b9dc7b36b66e	wave=	player=5	sileo=	webgl=3	progress=22
830072	c2a62672c1d622a92c8b76b0af960841718c0ba4	wave=1	player=5	sileo=	webgl=3	progress=22
836776	f5e645cce09785954d7a8d507c7ded0675948354	wave=1	player=5	sileo=	webgl=3	progress=22
844886	0427132771cb6c73143bceaa992e88da98be9c05	wave=1	player=5	sileo=9	webgl=3	progress=22
852901	1667289b7f28831cf3f321bacb4cad6bddaa1cff	wave=1	player=5	sileo=	webgl=3	progress=22
820514	232797e54de947f7552f187f23146ec037fe9170	wave=1	player=5	sileo=	webgl=3	progress=22
788533	29c713d98262a8c4a807b02c67d05f0b62e96f22	wave=	player=5	sileo=	webgl=3	progress=22
823112	2c47a07c9623f1e70e84408a34881a8836166ccd	wave=1	player=5	sileo=	webgl=3	progress=22
821171	4ec7b2f82aef62eb29863b0ea16570354cbacc7a	wave=1	player=5	sileo=	webgl=3	progress=22
820513	50a7dd7ec078500ac479ef6c92c51908712d2208	wave=1	player=5	sileo=	webgl=3	progress=22
702238	7c270dbbe4ee8ed062c137ee4fb40da2cce39c9f	wave=	player=5	sileo=	webgl=	progress=
384740	92677451296e0fcefec040cfe006f18d08dab36e	wave=	player=	sileo=	webgl=	progress=
821442	954700d63743b67c529b830a1f01d11b9924b7f3	wave=1	player=5	sileo=	webgl=3	progress=22
793906	a8c71be5590f5028ad8da48c8931b4c27d1778cb	wave=	player=5	sileo=	webgl=3	progress=22
836812	aea79fd132d735aaba70fd794f16ff065c30f078	wave=1	player=5	sileo=	webgl=3	progress=22
788501	c96776475b9449c8678dd4c8d87b6ed75f9ec047	wave=	player=5	sileo=	webgl=3	progress=19
797863	f2a746cce286b76e357854ffc0eb8c07c12b9b8b	wave=	player=5	sileo=	webgl=3	progress=22
820834	2388429bc626220bb6627aea68e58af899f57d4f	wave=1	player=5	sileo=	webgl=3	progress=22
807206	2568af599c5a1f8eb31c4a13100c8c59a852b230	wave=	player=5	sileo=	webgl=3	progress=22
795440	4e28fdd85c90628bab10a9f2ba1237355cee7936	wave=	player=5	sileo=	webgl=3	progress=22
842687	8548f6eef58b266154ac0e780748636f6081ad23	wave=1	player=5	sileo=9	webgl=3	progress=22
813311	a088fb34d633cc292c91dbc6afcabd0b70ac3a4b	wave=	player=5	sileo=	webgl=3	progress=22
852806	b488faec28ffd290c3d05f854ced92ea368e0ca7	wave=1	player=5	sileo=	webgl=3	progress=22
794122	c58856c3ec0a6fc60b3064c649e76151b7b82830	wave=	player=5	sileo=	webgl=3	progress=22
702084	d648ea1817b839ddf041c9992d7ff0de86c97a67	wave=	player=5	sileo=	webgl=	progress=
701589	dac8f48ea8984ed9f11bdab13b615b3e6cf4c774	wave=	player=5	sileo=	webgl=	progress=
842485	0d495dae8fa40f38cdf7b9ed7e9cf8ef9d107cfd	wave=1	player=5	sileo=	webgl=3	progress=22
673502	16699690c308a038686868077600c9b7ce548a9c	wave=	player=5	sileo=	webgl=	progress=
832055	1a29af6d3876154ca936ba3b238f08804b4722e0	wave=1	player=5	sileo=	webgl=3	progress=22
793292	24c98db02633fe457e7480b6cadbd6f99da02528	wave=9	player=5	sileo=5	webgl=3	progress=27
852681	36e9b4d2ae7633c33195ee4fef6e64ce892c8a76	wave=1	player=5	sileo=	webgl=3	progress=22
836020	5e09f04d79271daa673fc893d094cd9de0043ce1	wave=1	player=5	sileo=	webgl=3	progress=22
821486	75696042181f7ca730f7468fa079ec57db7b3129	wave=1	player=5	sileo=	webgl=3	progress=22
840389	92497fa3fb0dfdbc1a99874440f3d06fb22f9033	wave=1	player=5	sileo=	webgl=3	progress=22
790991	b8890835692d5186723ba75623a66ca44e6cb7e0	wave=	player=5	sileo=	webgl=3	progress=20
855330	bc89e94b0f32c40b1c8459d95b33230f9086abe9	wave=1	player=5	sileo=	webgl=3	progress=22
853084	ce6975922c694e8afcd6d33ed722bdd3446358a4	wave=1	player=5	sileo=	webgl=3	progress=22
823254	d969e51bea7b9bdfa36e9878b97a64f64f81dd97	wave=1	player=5	sileo=	webgl=3	progress=22
789184	f609e1d5e144e1ea3bfeee99f932fad2ed9b4d5b	wave=	player=5	sileo=	webgl=3	progress=
701589	080a41c32763a99d53cd8215e48b67ce8813bfa8	wave=	player=5	sileo=	webgl=	progress=
829986	164a2a1dd60874c315199252ab226c93ea0bd810	wave=1	player=5	sileo=	webgl=3	progress=22
837277	462a7bbd8a4698d32f436fcda245022b0de8614b	wave=1	player=5	sileo=	webgl=3	progress=22
789795	54aae29f75633db41f5fac9af4b799dad3e47296	wave=4	player=5	sileo=	webgl=2	progress=
702084	5faaed5e6429060d7c6b093df219d78948693690	wave=	player=5	sileo=	webgl=	progress=
821048	7dcabfb6df2dd5a00b4641ec23cb7c080ae4c414	wave=1	player=5	sileo=	webgl=3	progress=22
831694	842a4f7bc211ac47be22bdf9994d623379a3e24b	wave=1	player=5	sileo=	webgl=3	progress=22
841360	8e0acd259893f69e513789b7fb9fe9320e125ee3	wave=1	player=5	sileo=7	webgl=3	progress=22
822737	970aeaf854aae69aa59ff96a0bc3cc038b1979d4	wave=1	player=5	sileo=	webgl=3	progress=22
793121	aaca869042286f6611acf05fa3079eea4fbe6ca2	wave=	player=5	sileo=	webgl=3	progress=
843071	b4aac840a1663daadf2b47b06cf59a312f5c75bf	wave=1	player=5	sileo=9	webgl=3	progress=22
811537	efea10f50aafab6132008921c8e343d813bdf2d0	wave=	player=5	sileo=	webgl=3	progress=22
820142	13ab997e05f70f56a29a4bb2722d2e110b4cbf0a	wave=1	player=5	sileo=	webgl=3	progress=22
852885	230b9a8bba2bd9aa477cb1b4f4f8794bf2b4cf57	wave=1	player=5	sileo=	webgl=3	progress=22
834753	2f6b6376407955bcd78e92a73f04dcb5cb473163	wave=1	player=5	sileo=	webgl=3	progress=22
701008	4a4bd08833f17cfab4a98f7ece17dc787812e040	wave=	player=5	sileo=	webgl=	progress=
812570	4c6b35cb6001e50911a20d243491b8b4dad7e073	wave=	player=5	sileo=	webgl=3	progress=22
796200	5a8bd683375b7c42d5d7ed1d1e81cac4390781eb	wave=	player=5	sileo=	webgl=3	progress=22
826760	658b30870932b06c14222a0560d763addc589473	wave=1	player=5	sileo=	webgl=3	progress=22
816738	7e0ba3df6c07f63550d412f795a32330fb26c504	wave=	player=5	sileo=	webgl=3	progress=22
595597	af8b71a038baf788700660e496f13452814d397f	wave=	player=5	sileo=	webgl=	progress=
796296	b94bb65d66d6b060be01953714581581778d025f	wave=	player=5	sileo=	webgl=3	progress=22
839866	c1cbca553ba26120f3ffa4dec654380868422ab8	wave=1	player=5	sileo=	webgl=3	progress=22
796507	cf8b770d9c27f8365b26e5c8fc66c87875bdb367	wave=	player=5	sileo=	webgl=3	progress=22
793317	dc6b8bb96894b1b2fdf47b94f1076ece47b0f581	wave=4	player=5	sileo=5	webgl=2	progress=22
821592	1eeca72209e4abae9879421dbc219533e221ab98	wave=1	player=5	sileo=	webgl=3	progress=22
843071	35ec758e1c8f3be80883af499cb9fab096738dca	wave=1	player=5	sileo=9	webgl=3	progress=22
844810	6a6c10cf654afb4f1b633403a4be450f12c21fc6	wave=1	player=5	sileo=9	webgl=3	progress=22
809385	d46cbfef622097a367e2018f58eeb330032bf17d	wave=	player=5	sileo=	webgl=3	progress=22
852501	f48c29e3a6c07aac22e73a55e9719a5daa9fcb54	wave=1	player=5	sileo=	webgl=3	progress=22
820713	264d1dd658f210c45690f571c5b6e44af787d813	wave=1	player=5	sileo=	webgl=3	progress=22
560047	2e6d666d9daf02af753265990bc17c897d557cfe	wave=	player=4	sileo=	webgl=	progress=
798717	34ad7740fded8cdd67aebb202c473f0dbd14ba37	wave=	player=5	sileo=	webgl=3	progress=22
788723	574d9a27784ab444092e42d8c9107e7a4fdb8ed3	wave=	player=5	sileo=	webgl=3	progress=19
820759	6e2db476344aaf2134fe11964fa4a5839dbc7710	wave=1	player=5	sileo=	webgl=3	progress=22
848964	718d38874d5b4c26bc58f61e7362e20f62c095cc	wave=1	player=5	sileo=	webgl=3	progress=22
795226	856dc88e39b6f891f444eb2220c8b108902a44f4	wave=	player=5	sileo=	webgl=3	progress=22
841473	8c8d79ef5fa5710b161612824d515f245abc0e27	wave=1	player=5	sileo=7	webgl=3	progress=22
592553	a54ddfc3a928eb5e4a63353c0fa078822d5c6c25	wave=	player=5	sileo=	webgl=	progress=
850370	d64d9b3635088f7bbb1d9f3492cbe991d9af16c3	wave=1	player=5	sileo=	webgl=3	progress=22
823112	f26d2dc4f5502c539740ede226d3201d87835a6e	wave=1	player=5	sileo=	webgl=3	progress=22
796207	f7ed07b3b5d3f05166c016b1d12d2504766745f7	wave=	player=5	sileo=	webgl=3	progress=22
793171	002efbbc4486c4ecc3e1ec3da3452e78a5dce278	wave=4	player=5	sileo=5	webgl=3	progress=27
797802	25ae79550d12ba372ca210a6e6fe4713685c8571	wave=	player=5	sileo=	webgl=3	progress=22
793853	27cefac9587cd5de46a0f7fc276df814fe3a3ddd	wave=4	player=5	sileo=5	webgl=2	progress=
665966	3cee0e03cc4258653d3673478dcce18ba3899a61	wave=	player=5	sileo=	webgl=	progress=
811682	3dee73ec4621217ec7bfec2ad31172eebdfca0ab	wave=	player=5	sileo=	webgl=3	progress=22
789862	3eeeead6d3721f3c37d238f2ffddbd6c65d52ed2	wave=	player=5	sileo=	webgl=3	progress=19
853060	3faef67dbcbe0fbe65ac543f8788963568ff7a3f	wave=1	player=5	sileo=	webgl=3	progress=22
789956	42aed5c27846aea26b6c40bb035818fae6792e11	wave=4	player=5	sileo=	webgl=3	progress=
703661	4b8eb0b221864dc20f470737881c0d3321f24734	wave=	player=5	sileo=	webgl=	progress=
832643	640e0d8d7ff59975c8f29b5159a237564f03d5fd	wave=1	player=5	sileo=	webgl=3	progress=22
701837	8e0e8dd6d3c3e72560d99f1cb4bffc8b2f252954	wave=	player=5	sileo=	webgl=	progress=
834592	bdee2eafa0a3f02702241eeab529e869668110aa	wave=1	player=5	sileo=	webgl=3	progress=22
829485	c4ae67a04bd0971976fc4e2ef6baa5a4312ed235	wave=1	player=5	sileo=	webgl=3	progress=22
842687	c76e02d07f16a55d7e0fcaa118d62cb25c92c2b7	wave=1	player=5	sileo=9	webgl=3	progress=22
843116	cceeff2f2e13ffac5ef8e5a459a4726c6770cb7c	wave=1	player=5	sileo=9	webgl=3	progress=22
817039	f4ae739eebf462a605678094044eae1717718645	wave=1	player=5	sileo=	webgl=3	progress=22
816741	1c0f5af37e2de484e82e1e58bc18654bb7f8d44d	wave=1	player=5	sileo=	webgl=3	progress=22
842434	190f994dad775a3a0e215af0347ba4c473a66ec4	wave=1	player=5	sileo=7	webgl=3	progress=22
788660	50af25783edacd5562446ef87015d2b3fb2407f4	wave=	player=5	sileo=	webgl=3	progress=19
836697	642f083ae096231cb1d8557c8269b9eb50e95de9	wave=1	player=5	sileo=	webgl=3	progress=22
800423	694f29c231f463d5bb1804c2191536e9b12b39ea	wave=	player=5	sileo=	webgl=3	progress=22
843071	6cef600850ca84d094eb5b3e27cdc5adb45cf110	wave=1	player=5	sileo=9	webgl=3	progress=22
853070	770f2725d3f49bf1d4f00d71f450bf97ec9facd5	wave=1	player=5	sileo=	webgl=3	progress=22
700392	80afc7b19e779055307debcf0a037d2204233e0d	wave=	player=5	sileo=	webgl=	progress=
